设备类别,标注json文件名称,data_path,json_path,转换状态（Y/N）
PIKA,task_pour_plate_storage_1000_5.17,,,
,task_left_green_plate_250,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode0,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20236/20236_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode1,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20237/20237_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode2,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20348/20348_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode3,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20409/20409_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode4,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20420/20420_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode5,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20431/20431_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20442/20442_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode7,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20453/20453_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode8,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20464/20464_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode9,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20475/20475_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode10,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20238/20238_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode11,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20249/20249_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode12,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20260/20260_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode13,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20271/20271_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode14,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20282/20282_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20293/20293_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20304/20304_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20315/20315_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20326/20326_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20337/20337_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20349/20349_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20360/20360_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20371/20371_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20382/20382_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20393/20393_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20404/20404_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20405/20405_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20406/20406_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_plate_storage_1000_5.17/task_left_green_plate_250/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train/20407/20407_cam_high.mp4,
